"receiver_player_id","receiver_player_name","posteam","targets","receptions","avg_receiving_epa","receiving_success_rate","receiving_yards","avg_air_yards","avg_yac","receiving_touchdowns"
"00-0034351","D.Goedert","PHI",82,60,0.440521655945477,0.585365853658537,591,7.10975609756098,3.9,11
"00-0037801","K.Turpin","DAL",38,26,0.440026375997295,0.526315789473684,396,8.92105263157895,8.23076923076923,2
"00-0033090","H.Henry","NE",87,60,0.433206858008762,0.632183908045977,768,8.16091954022989,5.58333333333333,8
"00-0036894","P.Freiermuth","PIT",54,41,0.431663719811723,0.555555555555556,486,5.98148148148148,6.21951219512195,4
"00-0037744","T.McBride","ARI",170,126,0.427743334648665,0.6,1239,6.66272189349112,4.62698412698413,11
"00-0039849","M.Harrison","ARI",74,41,0.420469695614264,0.554054054054054,608,12.958904109589,2.90243902439024,4
"00-0039424","D.Vele","NO",40,25,0.420288630557846,0.6,293,11.0769230769231,1.36,2
"00-0033555","M.Hollins","NE",65,46,0.418470644601025,0.630769230769231,550,13.0923076923077,2.34782608695652,2
"00-0039793","A.Barner","SEA",68,52,0.410926928606022,0.647058823529412,519,4.36764705882353,5.21153846153846,6
"00-0040138","J.Noel","HOU",35,26,0.404999180580791,0.485714285714286,292,9.34285714285714,3.80769230769231,2
"00-0037816","R.Doubs","GB",86,55,0.402854332094071,0.558139534883721,724,12.7647058823529,2.96363636363636,6
"00-0038840","B.Tremayne","CAR",18,14,0.395461907129412,0.666666666666667,160,8.72222222222222,4.14285714285714,0
"00-0031236","B.Cooks","NO",25,19,0.393109902394685,0.6,165,9.24,1.94736842105263,0
"00-0040719","B.Tuten","JAX",14,10,0.392529713247703,0.571428571428571,79,0.571428571428571,8,2
"00-0034365","I.Thomas","LV",13,13,0.390257379828164,0.769230769230769,114,3.23076923076923,5.53846153846154,0
"00-0039064","Z.Flowers","BAL",119,86,0.389783215616825,0.571428571428571,1211,10.2033898305085,5.32558139534884,5
"00-0033307","K.Bourne","SF",53,37,0.387676894144544,0.641509433962264,551,11.0188679245283,4.45945945945946,0
"00-0038559","Mi.Wilson","ARI",60,41,0.386504140259584,0.533333333333333,459,10.8166666666667,3.17073170731707,1
"00-0040667","M.Golden","GB",44,29,0.381791944377613,0.522727272727273,361,12.5454545454545,3.48275862068966,0
"00-0040237","T.Johnson","TB",44,28,0.371418049664777,0.5,322,11.7272727272727,3.92857142857143,5
"00-0030506","T.Kelce","KC",109,76,0.370759208894021,0.587155963302752,851,6.80555555555556,5.57894736842105,5
"00-0034348","C.Sutton","DEN",125,74,0.364751335769414,0.536,1017,12.4354838709677,3,7
"00-0036410","T.Higgins","CIN",99,59,0.363503702928263,0.545454545454545,846,13.4081632653061,2.8135593220339,13
"00-0040727","T.Harris","LAC",43,30,0.356448424258083,0.604651162790698,324,9.25581395348837,4.63333333333333,1
"00-0040024","D.Cooper","PHI",11,9,0.353373583414147,0.545454545454545,92,9.90909090909091,2.44444444444444,0
"00-0035689","D.Knox","BUF",50,36,0.349593622378018,0.64,417,6.71428571428571,5.08333333333333,4
"00-0035537","Ty.Johnson","BUF",33,24,0.346954060238645,0.484848484848485,231,-1.18181818181818,11.2083333333333,2
"00-0036040","J.Johnson","NO",102,77,0.345259031365428,0.558823529411765,889,7.57843137254902,4.7012987012987,3
"00-0036613","J.Waddle","MIA",100,64,0.344516600557987,0.56,910,13.06,3.5625,6
"00-0038046","C.Kolar","BAL",15,10,0.343637882896777,0.666666666666667,142,7.06666666666667,5.2,2
"00-0034383","D.Schultz","HOU",107,82,0.343141500669651,0.579439252336449,777,6.21698113207547,4.36585365853659,3
"00-0034837","C.Ridley","TEN",36,17,0.339478473107369,0.416666666666667,303,12.5833333333333,4.94117647058824,1
"00-0039875","R.Davis","BUF",14,10,0.336182192295391,0.571428571428571,86,0.0769230769230769,9.9,2
"00-0038558","D.Washington","PIT",44,31,0.332784269992278,0.613636363636364,364,5.62790697674419,7.38709677419355,1
"00-0035640","D.Metcalf","PIT",99,59,0.332584235490183,0.505050505050505,850,10.5454545454545,7.01694915254237,6
"00-0040730","R.Harvey","DEN",58,47,0.32888779772057,0.5,356,0.482758620689655,7.65957446808511,5
"00-0039144","L.Musgrave","GB",31,24,0.327069985466228,0.580645161290323,252,8.58064516129032,2.875,0
"00-0036875","R.Stevenson","NE",37,32,0.325535147212615,0.486486486486487,345,4.2972972972973,8.21875,2
"00-0036554","N.Collins","HOU",121,71,0.324877680352412,0.487603305785124,1117,12.7416666666667,4.56338028169014,6
"00-0036963","A.St. Brown","DET",172,117,0.323341373495086,0.534883720930233,1401,8.08139534883721,4.87179487179487,11
"00-0033891","Z.Jones","ARI",18,12,0.311251169846704,0.555555555555556,183,13.3888888888889,3,0
"00-0037112","J.Tonges","SF",46,34,0.309044570639622,0.608695652173913,293,5.06521739130435,4.20588235294118,5
"00-0038393","D.Wicks","GB",46,30,0.307782246459321,0.565217391304348,332,11.2391304347826,2.23333333333333,2
"00-0038738","H.Luepke","DAL",15,13,0.306910177924779,0.533333333333333,109,-0.2,9.15384615384615,1
"00-0038606","P.Washington","JAX",97,58,0.306375069799905,0.525773195876289,847,12.4947368421053,4.56896551724138,5
"00-0033280","C.McCaffrey","SF",129,102,0.302569392682061,0.550387596899225,904,2.5968992248062,6.86274509803922,7
"00-0035662","M.Brown","KC",74,49,0.301990585728726,0.554054054054054,587,11.2972972972973,3.87755102040816,5
"00-0040737","T.Ferguson","LA",25,11,0.295472508361193,0.36,231,18.64,3.63636363636364,3
"00-0040134","P.Bryant","DEN",49,31,0.290433748610297,0.571428571428571,378,8.36734693877551,4.74193548387097,1
"00-0036165","I.Hodgins","NYG",19,10,0.290233119942719,0.421052631578947,115,10.8947368421053,1.7,1
"00-0039373","A.Estime","NO",13,12,0.290226408504308,0.538461538461538,103,-0.153846153846154,9,0
"00-0030279","K.Allen","LAC",122,81,0.286233798676858,0.540983606557377,777,8.41803278688525,2.85185185185185,5
"00-0038544","Q.Johnston","LAC",84,51,0.284649030215321,0.44047619047619,735,11.7738095238095,4.33333333333333,8
"00-0033921","C.Godwin","TB",52,33,0.282694176544688,0.596153846153846,360,7.07843137254902,6.24242424242424,2
"00-0035676","A.Brown","PHI",121,78,0.278375808130328,0.528925619834711,1003,11.7768595041322,3.43589743589744,7
"00-0035535","D.Slayton","NYG",65,37,0.276944694999559,0.507692307692308,538,13.3809523809524,5.35135135135135,1
"00-0036290","C.Kmet","CHI",49,30,0.273296705602459,0.489795918367347,347,8.77083333333333,4.96666666666667,2
"00-0035700","J.Jacobs","GB",44,36,0.269273525908854,0.5,282,-0.886363636363636,8.44444444444444,1
"00-0039338","B.Bowers","LV",87,64,0.268361961530927,0.563218390804598,680,6.51162790697674,4.765625,7
"00-0029892","K.Juszczyk","SF",28,24,0.265096036777582,0.75,213,4.28571428571429,4.54166666666667,2
"00-0033110","T.Higbee","LA",36,25,0.260701249758323,0.583333333333333,281,3.27777777777778,5.6,3
"00-0038542","B.Robinson","ATL",103,79,0.25815374489283,0.543689320388349,820,0.980582524271845,10.8481012658228,5
"00-0036887","L.Farrell","SF",14,11,0.253278445968005,0.571428571428571,85,2.92857142857143,4.72727272727273,2
"00-0039361","B.Irving","TB",35,30,0.251782176977888,0.4,277,-1.6,12,3
"00-0037306","J.FitzPatrick","GB",15,12,0.250787389775117,0.533333333333333,72,1.6,4.75,1
"00-0039912","B.Sinnott","WAS",13,11,0.248550471299006,0.615384615384615,114,8.15384615384615,5.72727272727273,1
"00-0036358","C.Lamb","DAL",117,75,0.247784781065067,0.547008547008547,1077,11.991452991453,4.30666666666667,3
"00-0040130","J.Higgins","HOU",69,41,0.242864967895584,0.507246376811594,525,12.3382352941176,3,6
"00-0030564","D.Hopkins","BAL",39,22,0.242236643016915,0.487179487179487,330,13.1538461538462,2.95454545454545,2
"00-0040189","O.Gadsden","LAC",69,49,0.239348627885488,0.63768115942029,664,9.04347826086956,4.51020408163265,3
"00-0033375","T.Patrick","JAX",24,15,0.237354310917744,0.541666666666667,187,10.75,3.6,3
"00-0038563","T.Tucker","LV",92,57,0.237161658722685,0.445652173913043,696,10.1630434782609,5.10526315789474,5
"00-0031381","D.Adams","LA",114,60,0.237135453329774,0.517543859649123,789,12.6666666666667,1.95,14
"00-0037228","J.Warren","PIT",45,40,0.236475824399754,0.511111111111111,333,-2.51111111111111,10.975,2
"00-0040218","Ji.Horn","CAR",15,11,0.2305726461249,0.466666666666667,108,6,6.45454545454545,0
"00-0039919","R.Odunze","CHI",91,44,0.229590341569345,0.461538461538462,661,13.9111111111111,4.86363636363636,6
"00-0033591","N.Brown","WAS",10,5,0.228402573490166,0.5,83,14.5,2.2,0
"00-0037239","C.Olave","NO",156,100,0.228393347837858,0.5,1163,11.8012820512821,2.89,9
"00-0038618","X.Hutchinson","HOU",57,35,0.226062573096696,0.543859649122807,428,10.2456140350877,4.17142857142857,3
"00-0036244","C.Parkinson","LA",56,43,0.22423413257347,0.642857142857143,408,4.42857142857143,6.30232558139535,8
"00-0036900","J.Chase","CIN",185,125,0.223672831047334,0.52972972972973,1412,8.48648648648649,5.12,9
"00-0037005","T.Tremble","CAR",37,27,0.222948539359559,0.567567567567568,249,4.40540540540541,6.07407407407407,2
"00-0037238","D.London","ATL",113,68,0.219297303828859,0.539823008849557,919,10.9017857142857,3.36764705882353,7
"00-0034960","J.Meyers","JAX",61,42,0.218393671093797,0.60655737704918,483,9.37704918032787,3.07142857142857,3
"00-0037248","J.Cook","BUF",40,33,0.216800553994108,0.425,291,1.4,8.24242424242424,2
"00-0037291","J.Nailor","MIN",54,29,0.214122020283413,0.518518518518518,444,12.377358490566,3.86206896551724,4
"00-0040311","T.Wease","MIA",10,6,0.213715826295083,0.6,139,13.7,10.5,1
"00-0035229","T.Hockenson","MIN",66,51,0.213567658452584,0.5,438,4.98484848484848,4.29411764705882,3
"00-0032775","D.Robinson","SF",36,22,0.210320396195323,0.527777777777778,276,13.4857142857143,1.63636363636364,1
"00-0033246","J.Mundt","JAX",19,9,0.209221975933025,0.473684210526316,111,5.26315789473684,8.44444444444444,0
"00-0040124","T.McMillan","CAR",122,70,0.207254885968958,0.5,1013,11.5573770491803,3.82857142857143,7
"00-0036970","K.Pitts","ATL",119,88,0.206587834921594,0.554621848739496,928,7.36440677966102,4.54545454545455,6
"00-0039894","X.Worthy","KC",73,42,0.203123457104161,0.465753424657534,532,12.9315068493151,4.59523809523809,1
"00-0039067","R.Rice","KC",79,53,0.202777823557382,0.518987341772152,571,4.33333333333333,7.81132075471698,5
"00-0038619","A.Iosivas","CIN",58,33,0.201323406298985,0.5,435,10.448275862069,3.12121212121212,2
"00-0040583","W.Marks","HOU",36,24,0.200823483111305,0.388888888888889,208,2.13888888888889,9.29166666666667,3
"00-0039901","K.Coleman","BUF",62,38,0.199857055099505,0.580645161290323,404,11.1694915254237,2.31578947368421,4
"00-0036252","M.Pittman","IND",114,80,0.195777786749231,0.552631578947368,793,8.17117117117117,3.35,7
"00-0039739","R.Wilson","PIT",21,12,0.193767864508457,0.333333333333333,166,13.1904761904762,5.5,2
"00-0038134","K.Walker","SEA",36,31,0.189984928209487,0.416666666666667,282,-1.13888888888889,10.9354838709677,0
"00-0030035","A.Thielen","PIT",17,11,0.189492489704314,0.647058823529412,117,9.47058823529412,3.09090909090909,0
"00-0039893","B.Thomas","JAX",91,48,0.18902232727569,0.483516483516484,707,14.4505494505495,3.3125,2
"00-0039139","J.Gibbs","DET",94,77,0.188835013640975,0.48936170212766,613,0.574468085106383,7.94805194805195,5
"00-0038041","J.Ferguson","DAL",103,82,0.185050358402437,0.475728155339806,600,4.65686274509804,3.74390243902439,8
"00-0036849","T.Atwell","LA",15,6,0.185034637171314,0.333333333333333,192,20.1333333333333,11.1666666666667,1
"00-0036988","J.Palmer","BUF",37,22,0.18225979566179,0.432432432432432,303,11.4594594594595,2.45454545454545,0
"00-0038120","B.Hall","NYJ",48,36,0.180616499234029,0.5625,350,0.291666666666667,8.91666666666667,1
"00-0038994","J.Addison","MIN",79,42,0.177080651657128,0.481012658227848,610,13.7088607594937,3.30952380952381,3
"00-0035719","D.Samuel","WAS",100,72,0.176210900149823,0.54,727,5.32323232323232,6.47222222222222,5
"00-0036973","T.Etienne","JAX",52,36,0.175933133517482,0.423076923076923,292,-1.46153846153846,9.41666666666667,6
"00-0034159","W.Dissly","LAC",16,11,0.175020307525576,0.375,97,4.5,6,0
"00-0037263","T.Allgeier","ATL",16,14,0.173927582884062,0.4375,96,-1.625,8.57142857142857,0
"00-0040162","D.Sampson","CLE",40,33,0.172482841496094,0.5,271,-1.55,9.63636363636364,2
"00-0036415","V.Jefferson","TEN",52,29,0.171893202715727,0.5,350,11.9807692307692,2.86206896551724,1
"00-0037840","K.Williams","LA",50,36,0.170773499709518,0.44,281,2.5,4.30555555555556,3
"00-0038979","C.Tillman","CLE",39,21,0.167367873885888,0.41025641025641,270,11.8717948717949,2.95238095238095,2
"00-0036223","J.Taylor","IND",56,46,0.164893679847022,0.446428571428571,378,-0.818181818181818,9.43478260869565,2
"00-0039074","D.Allen","LA",33,24,0.163818499764823,0.545454545454545,208,3.93939393939394,5.70833333333333,3
"00-0033455","A.Firkser","DET",10,8,0.163562383066164,0.5,53,3.5,1.5,0
"00-0030061","Z.Ertz","WAS",73,50,0.160415012871325,0.506849315068493,504,9.11111111111111,2.46,4
"00-0037809","C.Okonkwo","TEN",79,56,0.160393722312816,0.443037974683544,560,4.63291139240506,6.10714285714286,2
"00-0034827","D.Moore","CHI",85,50,0.160272911676312,0.458823529411765,667,11.6235294117647,4.14,6
"00-0039798","I.Davis","NYJ",29,21,0.159136491381396,0.413793103448276,186,1.14285714285714,9,0
"00-0038547","L.Schoonmaker","DAL",23,14,0.158267680477128,0.434782608695652,132,7.17391304347826,5.85714285714286,0
"00-0037805","J.Ruckert","NYJ",29,23,0.156762586723901,0.448275862068966,168,3.51724137931034,3.82608695652174,1
"00-0039379","J.Thrash","CLE",15,10,0.156719944061479,0.4,107,6.8,3.9,0
"00-0037838","I.Likely","BAL",36,27,0.149872785206904,0.527777777777778,307,7.97222222222222,4.33333333333333,1
"00-0040736","M.Taylor","NYJ",66,44,0.146909859566995,0.575757575757576,369,5.76923076923077,3.02272727272727,1
"00-0037666","J.Tolbert","DAL",35,18,0.140315197764979,0.428571428571429,203,12,2.55555555555556,1
"00-0036133","J.Proche","TEN",12,6,0.139743362907514,0.333333333333333,65,14.5833333333333,0.333333333333333,0
"00-0039359","C.Stover","HOU",16,12,0.138539278246753,0.5,76,1.9375,4.33333333333333,0
"00-0040128","T.Warren","IND",114,76,0.138336571898723,0.482456140350877,817,5.375,6.23684210526316,5
"00-0038117","W.Robinson","NYG",141,92,0.138032220639225,0.453900709219858,1014,8.47857142857143,4.19565217391304,4
"00-0035631","D.Sample","CIN",20,15,0.132590352848638,0.4,106,-0.35,7.26666666666667,1
"00-0039356","J.Sanders","CAR",34,29,0.129911611951811,0.470588235294118,190,4.82352941176471,2.96551724137931,1
"00-0035500","G.Dortch","ARI",33,29,0.128820639685865,0.393939393939394,206,1.75757575757576,6.68965517241379,3
"00-0040187","M.Evans","CAR",25,19,0.127661940268008,0.68,171,3.64,5.68421052631579,2
"00-0035406","L.Humphrey","NYG",10,4,0.125247042672709,0.3,55,14.6,0.5,0
"00-0031687","R.Mostert","LV",12,12,0.121722854159695,0.333333333333333,70,-1.33333333333333,7.16666666666667,0
"00-0039847","T.Johnson","NYG",74,45,0.119356367064909,0.405405405405405,528,8.32432432432432,4.15555555555556,5
"00-0035250","D.Singletary","NYG",19,18,0.119103486524011,0.421052631578947,151,-0.631578947368421,9,0
"00-0036555","C.Hubbard","CAR",39,30,0.117434735257387,0.384615384615385,223,-1.02564102564103,9.7,3
"00-0038839","M.Tinsley","CIN",24,8,0.109516530162934,0.333333333333333,116,14.75,2,2
"00-0035685","D.Montgomery","DET",29,24,0.107928681895963,0.517241379310345,192,0.413793103448276,8.29166666666667,0
"00-0033908","C.Kupp","SEA",71,47,0.107585206942525,0.577464788732394,593,7.5,6.23404255319149,2
"00-0040715","C.Skattebo","NYG",32,24,0.104630179508604,0.5,207,-0.15625,8.70833333333333,2
"00-0030035","A.Thielen","MIN",19,8,0.103059501055555,0.473684210526316,69,8.05555555555556,1.25,0
"00-0039751","J.Whittington","LA",25,18,0.102545179390266,0.52,171,6.84,4.88888888888889,0
"00-0034829","M.Gesicki","CIN",43,28,0.101969772236774,0.558139534883721,307,9.95238095238095,2.25,2
"00-0038997","J.Downs","IND",88,58,0.0983807974162833,0.5,559,7.48863636363636,2.36206896551724,5
"00-0039868","T.Franklin","DEN",107,65,0.0914815774199171,0.467289719626168,709,12.7019230769231,4.33846153846154,6
"00-0039521","X.Weaver","ARI",13,7,0.0883036024887131,0.307692307692308,67,14.7692307692308,2.85714285714286,0
"00-0031408","M.Evans","TB",62,30,0.0849407252076584,0.467741935483871,368,13.2903225806452,1.23333333333333,3
"00-0040242","J.Croskey-Merritt","WAS",13,9,0.079554870366477,0.461538461538462,68,-1.46153846153846,8.55555555555556,0
"00-0037261","K.Shakir","BUF",97,72,0.0773415673204167,0.43298969072165,686,3.67368421052632,7.05555555555556,4
"00-0037086","G.Calcaterra","PHI",13,9,0.074909638085116,0.538461538461538,76,6.53846153846154,3.44444444444444,1
"00-0040584","G.Helm","TEN",55,44,0.069717796831776,0.454545454545455,357,5.50909090909091,3.61363636363636,2
"00-0038976","M.Mims","DEN",51,37,0.0685339902377776,0.411764705882353,322,9.37254901960784,6.24324324324324,1
"00-0039915","L.McConkey","LAC",106,66,0.0682568632499329,0.490566037735849,789,9.86792452830189,4.6969696969697,6
"00-0039337","M.Nabers","NYG",35,18,0.065968243600837,0.457142857142857,271,15.8571428571429,2.88888888888889,2
"00-0040734","T.Henderson","NE",42,35,0.0637849577259343,0.476190476190476,221,-0.0238095238095238,6.97142857142857,1
"00-0032211","T.Lockett","LV",35,22,0.0619005151341861,0.485714285714286,221,7.82352941176471,2.31818181818182,1
"00-0033857","J.Smith-Schuster","KC",45,33,0.0582461244881984,0.644444444444444,345,5.42222222222222,5.78787878787879,2
"00-0036182","N.Westbrook-Ikhine","MIA",20,11,0.0581069770269096,0.45,89,5.5,2.54545454545455,0
"00-0038720","J.Hill","MIA",21,15,0.0569553332991498,0.523809523809524,140,3.3,7.4,0
"00-0038797","E.Wilson","GB",18,15,0.0565756116716461,0.5,99,-1.88235294117647,8.86666666666667,0
"00-0040129","E.Egbuka","TB",128,63,0.055805804509296,0.421875,938,12.3779527559055,5.31746031746032,6
"00-0033923","K.Hunt","KC",25,18,0.0553907882722339,0.44,143,0,8.5,1
"00-0036309","D.Mooney","ATL",72,32,0.0509432987704112,0.375,443,14.1527777777778,2.28125,1
"00-0032104","A.Abdullah","IND",17,16,0.0478675660492359,0.470588235294118,99,-0.176470588235294,6.5625,0
"00-0036919","K.Gainwell","PIT",85,73,0.0462661095166845,0.411764705882353,486,-0.2,7.23287671232877,3
"00-0033881","E.Engram","DEN",77,50,0.0453413043163305,0.38961038961039,461,4.35526315789474,6.04,1
"00-0037157","Z.Knight","ARI",31,22,0.0453118503848541,0.451612903225806,160,1.19354838709677,6.86363636363636,1
"00-0036924","M.Carter","ARI",45,33,0.0412208774180097,0.533333333333333,267,1.66666666666667,7.78787878787879,0
"00-0037085","T.Badie","DEN",31,19,0.039468729104466,0.354838709677419,141,-1.41935483870968,11.0526315789474,0
"00-0039041","E.Higgins","ARI",37,30,0.0385860350467516,0.513513513513513,301,4,6.96666666666667,0
"00-0038559","M.Wilson","ARI",67,37,0.0382377953252626,0.477611940298507,547,12.9242424242424,3.86486486486486,6
"00-0038129","C.Otton","TB",82,59,0.037564946100034,0.48780487804878,572,5.17283950617284,5.23728813559322,2
"00-0039391","K.Vidal","LAC",22,16,0.0335782244266747,0.409090909090909,136,-0.636363636363636,10.625,1
"00-0039451","I.Williams","NYJ",36,26,0.032813176288904,0.444444444444444,193,3.38888888888889,4.57692307692308,0
"00-0039165","Z.Charbonnet","SEA",24,20,0.0280645849317567,0.458333333333333,144,1.66666666666667,6.15,0
"00-0034613","T.Hudson","CIN",24,19,0.023589487529063,0.541666666666667,168,4.95833333333333,4.36842105263158,3
"00-0034753","M.Andrews","BAL",70,48,0.0221092392335042,0.5,422,7.25714285714286,2.10416666666667,5
"00-0040705","C.Dike","TEN",74,48,0.0211653137712967,0.418918918918919,423,8.09459459459459,4.58333333333333,4
"00-0034975","J.Hill","BAL",27,21,0.0156110059340588,0.407407407407407,169,-0.222222222222222,8.76190476190476,1
"00-0037231","K.Austin","NO",23,13,0.0148369541934442,0.347826086956522,140,8.30434782608696,4.30769230769231,1
"00-0040663","H.Fannin","CLE",108,72,0.0129643570798054,0.416666666666667,731,6.03738317757009,4.88888888888889,6
"00-0033858","J.Smith","PIT",55,38,0.0098492265993533,0.454545454545455,222,4.33333333333333,4.71052631578947,2
"00-0039384","T.Tracy","NYG",48,36,0.000845122021521733,0.395833333333333,288,0.395833333333333,8.72222222222222,2
"00-0037545","R.Shaheed","NO",66,44,-0.0107922286641314,0.439393939393939,499,11.3333333333333,3.27272727272727,2
"00-0040666","O.Hampton","LAC",35,32,-0.0168986366712488,0.457142857142857,192,-1.54285714285714,7.65625,1
"00-0040078","B.Smith","KC",35,25,-0.0176286727586228,0.428571428571429,172,-1.6,9.28,1
"00-0036139","R.Dowdle","CAR",50,39,-0.0180543831541296,0.38,297,-1.04,8.97435897435897,1
"00-0040782","I.Bond","CLE",44,18,-0.0182842168630696,0.318181818181818,317,17.0681818181818,3.22222222222222,0
"00-0036259","J.Jennings","SF",93,55,-0.0244214531802363,0.483870967741935,643,10.0555555555556,3.29090909090909,10
"00-0033357","T.Hill","NO",16,11,-0.0260315977137245,0.375,91,3.375,7.81818181818182,0
"00-0036275","D.Swift","CHI",48,34,-0.032663545365596,0.375,290,-0.520833333333333,10.2352941176471,1
"00-0039032","T.Spears","TEN",50,45,-0.0328892442743884,0.36,264,-2.3,8.02222222222222,0
"00-0035125","A.Ingold","MIA",11,8,-0.0337853614156219,0.272727272727273,52,3.72727272727273,5.625,0
